"Date","Time","Test Total Time",,
"03/04/24","16:41:04","(hh:mm:ss): 2:39:58",,
,,,,
"Rated Capacity","Tested Capacity",,,
"15.30 Ah","8.00 Ah",,,
,,,,
"Cells","Battery Type","Battery Weight",,
"6","AGM","0.000 lbs",,
"Battery Age","Battery Manufacturer","Battery Notes",,
"1.000 mo","","",,
,,,,
"Sample Rate",,,,
"1.000",,,,
,,,,
"Test Current","Graph Type",,,
"3.000 Amps","Minutes",,,
,,,,
"Test","Time (s)","Voltage (V)","Current","Temp (F)"
"Miscanthus-12A-3-4-2024","209.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","210.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","211.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","212.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","213.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","214.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","215.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","216.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","217.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","218.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","219.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","220.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","221.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","222.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","223.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","224.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","225.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","226.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","227.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","228.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","229.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","230.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","231.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","232.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","233.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","234.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","235.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","236.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","237.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","238.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","239.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","240.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","241.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","242.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","243.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","244.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","245.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","246.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","247.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","248.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","249.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","250.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","251.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","252.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","253.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","254.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","255.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","256.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","257.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","258.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","259.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","260.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","261.000","12.673","3.000","999.90"
