"Date","Time","Test Total Time",,
"02/02/23","19:17:23","(hh:mm:ss): 0:53:59",,
,,,,
"Rated Capacity","Tested Capacity",,,
"18.00 Ah","10.79 Ah",,,
,,,,
"Cells","Battery Type","Battery Weight",,
"6","Lead Acid","0.000 lbs",,
"Battery Age","Battery Manufacturer","Battery Notes",,
"1.000 mo","interstate","Battery C",,
,,,,
"Sample Rate",,,,
"1.000",,,,
,,,,
"Test Current","Graph Type",,,
"12.000 Amps","AmpHrs",,,
,,,,
"Test","Time (s)","Voltage (V)","Current","Temp (F)"
"BatteryC-12A-2-2-2023","200.000","12.208","12.000","999.90"
"BatteryC-12A-2-2-2023","201.000","12.208","12.000","999.90"
"BatteryC-12A-2-2-2023","202.000","12.208","12.000","999.90"
"BatteryC-12A-2-2-2023","203.000","12.208","12.000","999.90"
"BatteryC-12A-2-2-2023","204.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","205.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","206.000","12.208","12.000","999.90"
"BatteryC-12A-2-2-2023","207.000","12.208","12.000","999.90"
"BatteryC-12A-2-2-2023","208.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","209.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","210.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","211.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","212.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","213.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","214.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","215.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","216.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","217.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","218.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","219.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","220.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","221.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","222.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","223.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","224.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","225.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","226.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","227.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","228.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","229.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","230.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","231.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","232.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","233.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","234.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","235.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","236.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","237.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","238.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","239.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","240.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","241.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","242.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","243.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","244.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","245.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","246.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","247.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","248.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","249.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","250.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","251.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","252.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","253.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","254.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","255.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","256.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","257.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","258.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","259.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","260.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","261.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","262.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","263.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","264.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","265.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","266.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","267.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","268.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","269.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","270.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","271.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","272.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","273.000","12.201","12.000","999.90"
"BatteryC-12A-2-2-2023","274.000","12.201","12.000","999.90"
"BatteryC-12A-2-2-2023","275.000","12.201","12.000","999.90"
"BatteryC-12A-2-2-2023","276.000","12.201","12.000","999.90"
"BatteryC-12A-2-2-2023","277.000","12.201","12.000","999.90"
"BatteryC-12A-2-2-2023","278.000","12.201","12.000","999.90"
"BatteryC-12A-2-2-2023","279.000","12.201","12.000","999.90"
"BatteryC-12A-2-2-2023","280.000","12.201","12.000","999.90"
